id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
670,578,52,1,1,account.move.line invoice,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
671,577,10,1,1,account.move.portal,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
672,578,10,1,1,account.move.line.portal,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
673,446,54,1,1,account.analytic.line manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
674,445,1,1,1,account.analytic.account,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
675,446,51,1,1,account.analytic.line invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
676,446,52,1,1,account.analytic.line invoice,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
677,445,53,1,1,account.analytic.account accountant,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
678,443,53,1,1,account.analytic.plan accountant,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
679,448,51,1,1,account.analytic.distribution invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
680,448,52,1,1,account.analytic.distribution invoice,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
681,568,51,1,1,account.journal,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
682,568,54,1,1,account.journal,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
683,568,52,1,1,account.journal invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
684,567,52,1,1,account.journal.group invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
685,567,51,1,1,account.journal.group readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
686,567,54,1,1,account.journal.group manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
687,565,54,1,1,account.group,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
688,565,51,1,1,account.group,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
689,566,54,1,1,account.root,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
690,566,51,1,1,account.root,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
691,564,54,1,1,account.account,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
692,564,51,1,1,account.account.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
693,564,1,1,1,account.account user,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
694,564,9,1,1,account.account partner manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
695,564,52,1,1,account.account invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
696,570,1,1,1,account.tax internal user,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
697,570,51,1,1,account.tax,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
698,570,52,1,1,account.tax,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
699,570,54,1,1,account.tax,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
700,563,53,1,1,account.account.tag,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
701,563,51,1,1,account.account.tag,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
702,563,52,1,1,account.account.tag,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
703,571,1,1,1,account.tax repartition.line.user,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
704,571,51,1,1,account.tax repartition.line.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
705,571,52,1,1,account.tax repartition.line.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
706,571,54,1,1,account.tax repartition.line.manager,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
707,569,1,1,1,account.tax.group internal user,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
708,569,51,1,1,account.tax.group,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
709,569,52,1,1,account.tax.group,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
710,569,54,1,1,account.tax.group,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
711,574,51,1,1,account.reconcile.model.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
712,574,52,1,1,account.reconcile.model.billing,t,t,f,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
713,574,53,1,1,account.reconcile.model,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
714,573,51,1,1,account.reconcile.model.line.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
715,573,52,1,1,account.reconcile.model.line.billing,t,t,f,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
716,573,53,1,1,account.reconcile.model.line,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
717,572,51,1,1,account.reconcile.model.partner.mapping.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
718,572,52,1,1,account.reconcile.model.partner.mapping.billing,t,t,f,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
719,572,53,1,1,account.reconcile.model.partner.mapping,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
720,579,51,1,1,account.partial.reconcile.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
721,579,52,1,1,account.partial.reconcile.group.invoice,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
722,579,53,1,1,account.partial.reconcile,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
723,580,51,1,1,account.full.reconcile.group.invoice,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
724,580,52,1,1,account.full.reconcile.group.invoice,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
725,580,53,1,1,account.full.reconcile,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
726,575,1,1,1,account.payment.term partner manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
727,575,54,1,1,account.payment.term,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
728,576,1,1,1,account.payment.term.line partner manager,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
729,576,54,1,1,account.payment.term.line,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
730,583,1,1,1,account.payment.method.line,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
731,583,52,1,1,account.payment.method.line,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
732,582,1,1,1,account.payment.method,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
733,582,52,1,1,account.payment.method,t,t,t,f,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
734,581,51,1,1,account.payment,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
735,581,52,1,1,account.payment,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
736,603,52,1,1,access.account.payment.register,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
737,595,53,1,1,access.account.automatic.entry.wizard,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
738,596,53,1,1,access.account.unreconcile,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
739,599,54,1,1,access.account.resequence.wizard,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
740,597,52,1,1,access.validate.account.move,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
741,598,52,1,1,access.account.move.reversal,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
742,600,54,1,1,access.account.financial.year.op,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
743,601,54,1,1,access.account.setup.bank.manual.config,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
744,602,52,1,1,access.account.move.send,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
745,604,54,1,1,account.tour.upload.bill,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
746,605,54,1,1,account.tour.upload.bill.email.confirm,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
747,606,53,1,1,account.account.accrued.orders.wizard,t,t,t,t,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
748,590,51,1,1,account.report.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
749,590,54,1,1,account.report.ac.user,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
750,591,51,1,1,account.report.line.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
751,591,54,1,1,account.report.line.ac.user,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
752,592,51,1,1,account.report.expression.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
753,592,54,1,1,account.report.expression.ac.user,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
754,593,51,1,1,account.report.column.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
755,593,54,1,1,account.report.column.ac.user,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
756,594,51,1,1,account.report.external.value.readonly,t,t,f,f,f,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
757,594,54,1,1,account.report.external.value.ac.user,t,t,t,t,t,2024-04-18 07:46:48.92483,2024-04-18 07:46:48.92483
758,374,49,1,1,access.sms.template.event.manager,t,t,t,t,t,2024-04-18 07:46:59.97732,2024-04-18 07:46:59.97732
759,617,11,1,1,im_livechat.channel,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
760,617,10,1,1,im_livechat.channel,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
761,617,1,1,1,im_livechat.channel,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
762,617,60,1,1,im_livechat.channel.user,t,t,t,t,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
763,617,61,1,1,im_livechat.channel.manager,t,t,t,t,t,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
764,620,61,1,1,im_livechat.report.channel,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
765,621,61,1,1,im_livechat.report.operator,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
766,618,11,1,1,im_livechat.channel.rule,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
767,618,10,1,1,im_livechat.channel.rule,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
768,618,1,1,1,im_livechat.channel.rule,t,t,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
769,618,60,1,1,im_livechat.channel.rule,t,t,t,t,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
770,618,61,1,1,im_livechat.channel.rule,t,t,t,t,t,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
771,612,60,1,1,chatbot.script.user,t,t,t,t,t,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
772,614,60,1,1,chatbot.script.step.user,t,t,t,t,t,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
773,613,,1,1,chatbot.script.answer,t,f,f,f,f,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
774,613,60,1,1,chatbot.script.answer.user,t,t,t,t,t,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
775,611,60,1,1,chatbot.script.user,t,t,t,t,t,2024-04-18 07:47:00.687459,2024-04-18 07:47:00.687459
776,556,52,1,1,payment.link.wizard,t,t,t,t,f,2024-04-18 07:47:04.324243,2024-04-18 07:47:04.324243
777,632,52,1,1,payment.refund.wizard,t,t,t,t,f,2024-04-18 07:47:04.324243,2024-04-18 07:47:04.324243
778,554,52,1,1,payment.transaction.user,t,t,t,t,f,2024-04-18 07:47:04.324243,2024-04-18 07:47:04.324243
779,617,11,1,1,im_livechat.channel.public,t,t,f,f,f,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
780,617,10,1,1,im_livechat.channel.public,t,t,f,f,f,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
781,617,1,1,1,im_livechat.channel.public,t,t,f,f,f,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
782,423,60,1,1,website.visitor.livechat.users,t,t,t,f,f,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
783,422,60,1,1,website.track.livechat.users,t,t,f,f,f,2024-04-18 07:47:10.923,2024-04-18 07:47:10.923
784,564,44,1,1,account_account salesman,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
785,445,44,1,1,account_analytic_account salesman,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
786,563,44,1,1,account.account.tag.sale.salesman,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
787,602,44,1,1,access.account.move.send.salesman,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
788,568,44,1,1,account.journal sale order.user,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
789,577,44,1,1,account_move salesman,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
790,578,44,1,1,account_move_line salesman,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
791,579,44,1,1,account_partial_reconcile salesman,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
792,575,44,1,1,account_payment_term salesman,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
793,570,44,1,1,account.tax.user,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
794,569,44,1,1,account.tax.group sale manager,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
795,85,44,1,1,res.partner.sale.user,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
796,85,46,1,1,res.partner.sale.manager,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
797,164,46,1,1,mail.activity.type.sale.manager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
798,520,46,1,1,product.category salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
799,523,44,1,1,product.pricelist.sale.user,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
800,523,46,1,1,product.pricelist salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
801,524,46,1,1,product.pricelist.item salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
802,516,46,1,1,product.attribute manager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
803,518,46,1,1,product.attribute manager value,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
804,529,46,1,1,product.template.attribute manager value,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
805,517,44,1,1,product.attribute.custom value salesman,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
806,525,44,1,1,product.supplierinfo.user,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
807,525,46,1,1,product.supplierinfo salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
808,528,46,1,1,product.attribute manager filter line,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
809,527,46,1,1,product.attribute manager line,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
810,526,46,1,1,product.tag.sale.manager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
811,515,44,1,1,product.product sale use,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
812,515,46,1,1,product.product salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
813,514,44,1,1,product.template sale use,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
814,514,46,1,1,product.template salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
815,442,44,1,1,uom.uom.user,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
816,441,46,1,1,uom.category salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
817,442,46,1,1,uom.uom salemanager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
818,633,10,1,1,sale.order.portal,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
819,633,51,1,1,sale.order.accountant,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
820,633,52,1,1,sale.order,t,t,t,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
821,633,53,1,1,sale.order.accountant,t,t,t,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
822,633,44,1,1,sale.order,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
823,633,46,1,1,sale.order.manager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
824,634,10,1,1,sale.order.line.portal,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
825,634,51,1,1,sale.order.line accountant,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
826,634,52,1,1,sale.order.line,t,t,t,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
827,634,53,1,1,sale.order.line accountant,t,t,t,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
828,634,44,1,1,sale.order.line,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
829,635,44,1,1,sale.report,t,t,f,f,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
830,556,44,1,1,access.payment.link.wizard.sale,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
831,638,4,1,1,access.sale.payment.provider.onboarding.wizard,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
832,639,44,1,1,access.sale.advance.payment.inv,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
833,640,44,1,1,access.sale.order.cancel,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
834,636,44,1,1,access.sale.mass.cancel.orders,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
835,641,44,1,1,access_sale_order_discount,t,t,t,t,f,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
836,166,46,1,1,mail.activity.plan.sale.manager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
837,167,46,1,1,mail.activity.plan.template.sale.manager,t,t,t,t,t,2024-04-18 07:47:12.503609,2024-04-18 07:47:12.503609
838,541,11,1,1,event.event,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
839,541,10,1,1,event.event,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
840,541,1,1,1,event.event,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
841,550,11,1,1,event.event.ticket,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
842,550,10,1,1,event.event.ticket,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
843,550,1,1,1,event.event.ticket,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
844,540,,1,1,event.type,t,f,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
845,547,11,1,1,event.tag.category,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
846,547,10,1,1,event.tag.category,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
847,547,1,1,1,event.tag.category,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
848,548,11,1,1,event.tag,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
849,548,10,1,1,event.tag,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
850,548,1,1,1,event.tag,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
851,645,11,1,1,website.event.menu,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
852,645,10,1,1,website.event.menu,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
853,645,1,1,1,website.event.menu,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
854,645,48,1,1,website.event.menu.user,t,t,t,t,t,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
855,423,48,1,1,website.visitor.user,t,t,t,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
856,642,11,1,1,event.question,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
857,642,10,1,1,event.question,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
858,642,1,1,1,event.question,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
859,642,48,1,1,event.question.user,t,t,t,t,t,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
860,643,11,1,1,event.question.answer,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
861,643,10,1,1,event.question.answer,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
862,643,1,1,1,event.question.answer,t,t,f,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
863,643,47,1,1,event.question.answer.registration,t,t,t,f,f,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
864,643,48,1,1,event.question.answer.user,t,t,t,t,t,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
865,644,47,1,1,event.registration.answer,t,t,t,t,t,2024-04-18 07:47:17.105443,2024-04-18 07:47:17.105443
866,455,17,1,1,gamification.karma.rank.access.website.restricted_editor,t,t,t,t,t,2024-04-18 07:47:20.569481,2024-04-18 07:47:20.569481
867,646,44,1,1,delivery.carrier,t,t,f,f,f,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
868,646,4,1,1,delivery.carrier,t,t,f,f,f,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
869,648,44,1,1,delivery.zip.prefix,t,t,f,f,f,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
870,647,44,1,1,delivery.price.rule,t,t,f,f,f,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
871,646,46,1,1,delivery.carrier,t,t,t,t,t,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
872,647,46,1,1,delivery.price.rule,t,t,t,t,t,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
873,646,9,1,1,delivery.carrier partner_manager,t,t,f,f,f,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
874,648,9,1,1,delivery.zip.prefix,t,t,t,t,t,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
875,647,46,1,1,delivery.price.rule,t,t,t,t,t,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
876,649,44,1,1,delivery.choose.delivery.carrier,t,t,t,t,f,2024-04-18 07:47:21.297424,2024-04-18 07:47:21.297424
877,651,44,1,1,sale.order.template,t,t,f,f,f,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
878,651,46,1,1,sale.order.template,t,t,t,t,t,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
879,651,4,1,1,sale.order.template,t,t,f,f,f,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
880,652,44,1,1,sale.order.template.line,t,t,f,f,f,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
881,652,46,1,1,sale.order.template.line,t,t,t,t,t,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
882,653,44,1,1,sale.order.template.option,t,t,f,f,f,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
883,653,46,1,1,sale.order.template.option,t,t,t,t,t,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
884,650,44,1,1,sale.order.option,t,t,t,t,t,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
885,650,51,1,1,sale.order.option_readonly,t,t,f,f,f,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
886,650,52,1,1,sale.order.option_invoice,t,t,f,f,f,2024-04-18 07:47:23.340948,2024-04-18 07:47:23.340948
887,374,46,1,1,access.sms.template.sale.manager,t,t,t,t,t,2024-04-18 07:47:25.544127,2024-04-18 07:47:25.544127
888,656,11,1,1,slide.slide.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
889,656,10,1,1,slide.slide.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
890,656,1,1,1,slide.slide.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
891,656,66,1,1,slide.slide.officer,t,t,t,t,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
892,656,67,1,1,slide.slide.manager,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
893,654,,1,1,slide.slide.partner.all,t,f,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
894,654,66,1,1,slide.slide.partner.system,t,t,t,t,t,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
895,657,11,1,1,slide.question.all,t,t,f,f,f,2024-04-18 07:47:26.604362,2024-04-18 07:47:26.604362
